,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
932,36,0,0,884,Sales,1,Masters,Life Sciences,2,Female,73,High,2,Sales Executive,High,Single,6815,21447,6,No,13,High,1,0,15,5,3,1,0,0,0
933,29,0,0,1370,Research & Development,3,Below College,Medical,2,Male,87,High,1,Laboratory Technician,Low,Single,4723,16213,1,Yes,18,High,4,0,10,3,3,10,9,1,5
934,35,0,0,670,Research & Development,10,Masters,Medical,1,Female,51,High,2,Healthcare Representative,High,Single,6142,4223,3,Yes,16,High,3,0,10,4,3,5,2,0,4
935,39,0,0,1462,Sales,6,Bachelors,Medical,4,Male,38,Very High,3,Sales Executive,High,Married,8237,4658,2,No,11,High,1,1,11,3,3,7,6,7,6
936,29,0,1,995,Research & Development,2,Below College,Life Sciences,1,Male,87,High,2,Healthcare Representative,Very High,Divorced,8853,24483,1,No,19,High,4,1,6,0,4,6,4,1,3
937,50,0,0,264,Sales,9,Bachelors,Marketing,3,Male,59,High,5,Manager,High,Married,19331,19519,4,Yes,16,High,3,1,27,2,3,1,0,0,0
938,23,0,0,977,Research & Development,10,Bachelors,Technical Degree,4,Male,45,Very High,1,Research Scientist,High,Married,2073,12826,2,No,16,High,4,1,4,2,3,2,2,2,2
939,36,0,1,1302,Research & Development,6,Masters,Life Sciences,1,Male,80,Very High,2,Laboratory Technician,Low,Married,5562,19711,3,Yes,13,High,4,1,9,3,3,3,2,0,2
940,42,0,0,1059,Research & Development,9,College,Other,4,Male,93,Medium,5,Manager,Very High,Single,19613,26362,8,No,22,Very High,4,0,24,2,3,1,0,0,1
941,35,0,0,750,Research & Development,28,Bachelors,Life Sciences,2,Male,46,Very High,2,Laboratory Technician,High,Married,3407,25348,1,No,17,High,4,2,10,3,2,10,9,6,8
942,34,0,1,653,Research & Development,10,Masters,Technical Degree,4,Male,92,Medium,2,Healthcare Representative,High,Married,5063,15332,1,No,14,High,2,1,8,3,2,8,2,7,7
943,40,0,0,118,Sales,14,College,Life Sciences,4,Female,84,High,2,Sales Executive,Low,Married,4639,11262,1,No,15,High,3,1,5,2,3,5,4,1,2
944,43,0,0,990,Research & Development,27,Bachelors,Technical Degree,4,Male,87,Very High,1,Laboratory Technician,Medium,Divorced,4876,5855,5,No,12,High,3,1,8,0,3,6,4,0,2
945,35,0,0,1349,Research & Development,7,College,Life Sciences,3,Male,63,Medium,1,Laboratory Technician,Very High,Married,2690,7713,1,No,18,High,4,1,1,5,2,1,0,0,1
946,46,0,0,563,Sales,1,Masters,Life Sciences,4,Male,56,Very High,4,Manager,Low,Single,17567,3156,1,No,15,High,2,0,27,5,1,26,0,0,12
947,22,0,Non-Travel,457,Research & Development,26,College,Other,2,Female,85,Medium,1,Research Scientist,High,Married,2814,10293,1,Yes,14,High,2,0,4,2,2,4,2,1,3
948,50,0,1,1234,Research & Development,20,PhD,Medical,2,Male,41,High,4,Healthcare Representative,High,Married,11245,20689,2,Yes,15,High,3,1,32,3,3,30,8,12,13
949,32,0,0,634,Research & Development,5,Masters,Other,2,Female,35,Very High,1,Research Scientist,Very High,Married,3312,18783,3,No,17,High,4,2,6,3,3,3,2,0,2
950,44,0,0,1313,Research & Development,7,Bachelors,Medical,2,Female,31,High,5,Research Director,Very High,Divorced,19049,3549,0,Yes,14,High,4,1,23,4,2,22,7,1,10
951,30,0,0,241,Research & Development,7,Bachelors,Medical,2,Male,48,Medium,1,Research Scientist,Medium,Married,2141,5348,1,No,12,High,2,1,6,3,2,6,4,1,1
952,45,0,0,1015,Research & Development,5,PhD,Medical,3,Female,50,Low,2,Laboratory Technician,Low,Single,5769,23447,1,Yes,14,High,1,0,10,3,3,10,7,1,4
953,45,0,Non-Travel,336,Sales,26,Bachelors,Marketing,1,Male,52,Medium,2,Sales Executive,Low,Married,4385,24162,1,No,15,High,1,1,10,2,3,10,7,4,5
954,31,0,1,715,Sales,2,Masters,Other,4,Male,54,High,2,Sales Executive,Low,Single,5332,21602,7,No,13,High,4,0,10,3,3,5,2,0,3
955,36,0,0,559,Research & Development,12,Masters,Life Sciences,3,Female,76,High,2,Manufacturing Director,High,Married,4663,12421,9,Yes,12,High,2,2,7,2,3,3,2,1,1
956,34,0,1,426,Research & Development,10,Masters,Life Sciences,3,Male,42,Very High,2,Manufacturing Director,Very High,Divorced,4724,17000,1,No,13,High,1,1,9,3,3,9,7,7,2
957,49,0,0,722,Research & Development,25,Masters,Life Sciences,3,Female,84,High,1,Laboratory Technician,Low,Married,3211,22102,1,No,14,High,4,1,10,3,2,9,6,1,4
958,39,0,0,1387,Research & Development,10,PhD,Medical,2,Male,76,High,2,Manufacturing Director,Low,Married,5377,3835,2,No,13,High,4,3,10,3,3,7,7,7,7
959,27,0,0,1302,Research & Development,19,Bachelors,Other,4,Male,67,Medium,1,Laboratory Technician,Low,Divorced,4066,16290,1,No,11,High,1,2,7,3,3,7,7,0,7
960,35,0,0,819,Research & Development,18,PhD,Life Sciences,2,Male,48,Very High,2,Research Scientist,Low,Married,5208,26312,1,No,11,High,4,0,16,2,3,16,15,1,10
961,28,0,0,580,Research & Development,27,Bachelors,Medical,2,Female,39,Low,2,Manufacturing Director,Low,Divorced,4877,20460,0,No,21,Very High,2,1,6,5,2,5,3,0,0
962,21,0,0,546,Research & Development,5,Below College,Medical,3,Male,97,High,1,Research Scientist,Very High,Single,3117,26009,1,No,18,High,3,0,3,2,3,2,2,2,2
963,47,0,0,1176,Human Resources,26,Masters,Life Sciences,4,Female,98,High,5,Manager,High,Married,19658,5220,3,No,11,High,3,1,27,2,3,5,2,1,0
964,39,0,0,170,Research & Development,3,College,Medical,3,Male,76,Medium,2,Laboratory Technician,High,Divorced,3069,10302,0,No,15,High,4,1,11,3,3,10,8,0,7
965,40,0,0,884,Research & Development,15,Bachelors,Life Sciences,1,Female,80,Medium,3,Manufacturing Director,High,Married,10435,25800,1,No,13,High,4,2,18,2,3,18,15,14,12
966,35,0,Non-Travel,208,Research & Development,8,Masters,Life Sciences,3,Female,52,High,2,Healthcare Representative,High,Married,4148,12250,1,No,12,High,4,1,15,5,3,14,11,2,9
967,37,0,0,671,Research & Development,19,Bachelors,Life Sciences,3,Male,85,High,2,Manufacturing Director,High,Married,5768,26493,3,No,17,High,1,3,9,2,2,4,3,0,2
968,39,0,1,711,Research & Development,4,Bachelors,Medical,1,Female,81,High,2,Manufacturing Director,High,Single,5042,3140,0,No,13,High,4,0,10,2,1,9,2,3,8
969,45,0,0,1329,Research & Development,2,College,Other,4,Female,59,Medium,2,Manufacturing Director,Very High,Divorced,5770,5388,1,No,19,High,1,2,10,3,3,10,7,3,9
970,38,0,0,397,Research & Development,2,College,Medical,4,Female,54,Medium,3,Manufacturing Director,High,Married,7756,14199,3,Yes,19,High,4,1,10,6,4,5,4,0,2
971,37,0,0,1470,Research & Development,10,Bachelors,Medical,2,Female,71,High,1,Research Scientist,Medium,Married,3936,9953,1,No,11,High,1,1,8,2,1,8,4,7,7
972,40,0,0,448,Research & Development,16,Bachelors,Life Sciences,3,Female,84,High,3,Manufacturing Director,Very High,Single,7945,19948,6,Yes,15,High,4,0,18,2,2,4,2,3,3
973,44,0,1,602,Human Resources,1,PhD,Human Resources,1,Male,37,High,2,Human Resources,Very High,Married,5743,10503,4,Yes,11,High,3,0,14,3,3,10,7,0,2
974,48,0,1,365,Research & Development,4,PhD,Medical,3,Male,89,Medium,4,Manager,Very High,Married,15202,5602,2,No,25,Very High,2,1,23,3,3,2,2,2,2
975,24,0,1,567,Research & Development,2,Below College,Technical Degree,1,Female,32,High,1,Research Scientist,Very High,Single,3760,17218,1,Yes,13,High,3,0,6,2,3,6,3,1,3
976,27,0,0,486,Research & Development,8,Bachelors,Medical,2,Female,86,Very High,1,Research Scientist,High,Married,3517,22490,7,No,17,High,1,0,5,0,3,3,2,0,2
977,27,0,1,591,Research & Development,2,Bachelors,Medical,4,Male,87,High,1,Research Scientist,Very High,Single,2580,6297,2,No,13,High,3,0,6,0,2,4,2,1,2
978,29,0,0,469,Sales,10,Bachelors,Medical,3,Male,42,Medium,2,Sales Executive,High,Single,5869,23413,9,No,11,High,3,0,8,2,3,5,2,1,4
979,36,0,0,711,Research & Development,5,Masters,Life Sciences,2,Female,42,High,3,Healthcare Representative,Low,Married,8008,22792,4,No,12,High,3,2,9,6,3,3,2,0,2
980,25,0,1,772,Research & Development,2,Below College,Life Sciences,4,Male,77,Very High,2,Manufacturing Director,High,Divorced,5206,4973,1,No,17,High,3,2,7,6,3,7,7,0,7
981,39,0,0,492,Research & Development,12,Bachelors,Medical,4,Male,66,High,2,Manufacturing Director,Medium,Married,5295,7693,4,No,21,Very High,3,0,7,3,3,5,4,1,0
982,49,0,0,301,Research & Development,22,Masters,Other,1,Female,72,High,4,Research Director,Medium,Married,16413,3498,3,No,16,High,2,2,27,2,3,4,2,1,2
983,50,0,0,813,Research & Development,17,PhD,Life Sciences,4,Female,50,Medium,3,Research Director,Low,Divorced,13269,21981,5,No,15,High,3,3,19,3,3,14,11,1,11
984,20,0,0,1141,Sales,2,Bachelors,Medical,3,Female,31,High,1,Sales Representative,High,Single,2783,13251,1,No,19,High,1,0,2,3,3,2,2,2,2
985,34,0,0,1130,Research & Development,3,Bachelors,Life Sciences,4,Female,66,High,2,Research Scientist,Medium,Divorced,5433,19332,1,No,12,High,3,1,11,2,3,11,8,7,9
986,36,0,0,311,Research & Development,7,Bachelors,Life Sciences,1,Male,77,High,1,Laboratory Technician,Medium,Single,2013,10950,2,No,11,High,3,0,15,4,3,4,3,1,3
987,49,0,0,465,Research & Development,6,Below College,Life Sciences,3,Female,41,Medium,4,Healthcare Representative,High,Married,13966,11652,2,Yes,19,High,2,1,30,3,3,15,11,2,12
988,36,0,Non-Travel,894,Research & Development,1,Masters,Medical,4,Female,33,Medium,2,Manufacturing Director,High,Married,4374,15411,0,No,15,High,3,0,4,6,3,3,2,1,2
989,36,0,0,1040,Research & Development,3,College,Life Sciences,4,Male,79,Very High,2,Healthcare Representative,Low,Divorced,6842,26308,6,No,20,Very High,1,1,13,3,3,5,4,0,4
990,54,0,0,584,Research & Development,22,PhD,Medical,2,Female,91,High,4,Manager,High,Married,17426,18685,3,No,25,Very High,3,1,36,6,3,10,8,4,7
991,43,0,0,1291,Research & Development,15,College,Life Sciences,3,Male,65,Medium,4,Research Director,High,Married,17603,3525,1,No,24,Very High,1,1,14,3,3,14,10,6,11
992,38,0,1,1189,Research & Development,1,Bachelors,Life Sciences,4,Male,90,High,2,Research Scientist,Very High,Married,4735,9867,7,No,15,High,4,2,19,4,4,13,11,2,9
993,29,0,0,991,Sales,5,Bachelors,Medical,1,Male,43,Medium,2,Sales Executive,Medium,Divorced,4187,3356,1,Yes,13,High,2,1,10,3,2,10,0,0,9
994,33,0,0,392,Sales,2,Masters,Medical,4,Male,93,High,2,Sales Executive,Very High,Divorced,5505,3921,1,No,14,High,3,2,6,5,3,6,2,0,4
995,32,0,0,977,Research & Development,2,Bachelors,Medical,4,Male,45,High,2,Research Scientist,Medium,Divorced,5470,25518,0,No,13,High,3,2,10,4,2,9,5,1,6
996,31,0,0,1112,Sales,5,Masters,Life Sciences,1,Female,67,High,2,Sales Executive,Very High,Married,5476,22589,1,No,11,High,1,2,10,2,3,10,0,0,2
997,49,0,0,464,Research & Development,16,Bachelors,Medical,4,Female,74,High,1,Laboratory Technician,Low,Divorced,2587,24941,4,Yes,16,High,2,1,17,2,2,2,2,2,2
998,38,0,1,148,Research & Development,2,Bachelors,Medical,4,Female,42,Medium,1,Laboratory Technician,Medium,Single,2440,23826,1,No,22,Very High,2,0,4,3,3,4,3,3,3
999,47,0,0,1225,Sales,2,Masters,Life Sciences,2,Female,47,Very High,4,Manager,Medium,Divorced,15972,21086,6,No,14,High,3,3,29,2,3,3,2,1,2
1000,49,0,0,809,Research & Development,1,Bachelors,Life Sciences,3,Male,36,High,4,Manager,High,Single,15379,22384,4,No,14,High,1,0,23,2,3,8,7,0,0
1001,41,0,0,1206,Sales,23,College,Life Sciences,4,Male,80,High,3,Sales Executive,High,Single,7082,11591,3,Yes,16,High,4,0,21,2,3,2,0,0,2
1002,20,0,0,727,Sales,9,Below College,Life Sciences,4,Male,54,High,1,Sales Representative,Low,Single,2728,21082,1,No,11,High,1,0,2,3,3,2,2,0,2
1003,33,0,Non-Travel,530,Sales,16,Bachelors,Life Sciences,3,Female,36,High,2,Sales Executive,Very High,Divorced,5368,16130,1,Yes,25,Very High,3,1,7,2,3,6,5,1,2
1004,36,0,0,1351,Research & Development,26,Masters,Life Sciences,1,Male,80,High,2,Healthcare Representative,High,Married,5347,7419,6,No,14,High,2,2,10,2,2,3,2,0,2
1005,44,0,0,528,Human Resources,1,Bachelors,Life Sciences,3,Female,44,High,1,Human Resources,Very High,Divorced,3195,4167,4,Yes,18,High,1,3,8,2,3,2,2,2,2
1006,38,0,0,1495,Research & Development,4,College,Medical,4,Female,87,High,1,Laboratory Technician,High,Married,3306,26176,7,No,19,High,4,1,7,5,2,0,0,0,0
1007,53,0,0,1395,Research & Development,24,Masters,Medical,2,Male,48,Very High,3,Healthcare Representative,Very High,Married,7005,3458,3,No,15,High,3,0,11,2,3,4,3,1,2
1008,26,0,Non-Travel,786,Research & Development,7,Bachelors,Medical,4,Male,76,High,1,Laboratory Technician,Very High,Single,2570,11925,1,No,20,Very High,3,0,7,5,3,7,7,5,7
1009,55,0,0,1441,Research & Development,22,Bachelors,Technical Degree,1,Male,94,Medium,1,Research Scientist,Medium,Divorced,3537,23737,5,No,12,High,4,1,8,1,3,4,2,1,2
1010,34,0,0,1157,Research & Development,5,College,Medical,2,Male,57,Medium,2,Laboratory Technician,Very High,Married,3986,11912,1,No,14,High,3,1,15,3,4,15,10,4,13
1011,60,0,0,370,Research & Development,1,Masters,Medical,3,Male,92,Low,3,Healthcare Representative,Very High,Divorced,10883,20467,3,No,20,Very High,3,1,19,2,4,1,0,0,0
1012,33,0,0,267,Research & Development,21,Bachelors,Medical,2,Male,79,Very High,1,Laboratory Technician,Medium,Married,2028,13637,1,No,18,High,4,3,14,6,3,14,11,2,13
1013,37,0,1,1278,Sales,1,Masters,Medical,3,Male,31,Low,2,Sales Executive,Very High,Divorced,9525,7677,1,No,14,High,3,2,6,2,2,6,3,1,3
1014,34,0,0,678,Research & Development,19,Bachelors,Life Sciences,2,Female,35,Medium,1,Research Scientist,Very High,Married,2929,20338,1,No,12,High,2,0,10,3,3,10,9,8,7
1015,44,0,0,921,Research & Development,2,Bachelors,Life Sciences,3,Female,96,Very High,3,Healthcare Representative,Very High,Married,7879,14810,1,Yes,19,High,2,1,9,2,3,8,7,6,7
1016,35,0,1,146,Research & Development,2,Masters,Medical,1,Male,79,Medium,1,Research Scientist,Very High,Single,4930,13970,0,Yes,14,High,3,0,6,2,4,5,4,1,4
1017,43,0,0,1179,Sales,2,Bachelors,Medical,4,Male,73,High,2,Sales Executive,Very High,Married,7847,6069,1,Yes,17,High,1,1,10,3,3,10,9,8,8
1018,24,0,0,581,Research & Development,9,Bachelors,Medical,3,Male,62,Very High,1,Research Scientist,High,Married,4401,17616,1,No,16,High,4,1,5,1,3,5,3,0,4
1019,41,0,0,918,Sales,6,Bachelors,Marketing,4,Male,35,High,3,Sales Executive,High,Single,9241,15869,1,No,12,High,2,0,10,3,3,10,8,8,7
1020,29,0,0,1082,Research & Development,9,Masters,Medical,4,Female,43,High,1,Laboratory Technician,High,Married,2974,25412,9,No,17,High,3,1,9,2,3,5,3,1,2
1021,36,0,0,530,Sales,2,Masters,Life Sciences,3,Female,51,High,2,Sales Representative,Very High,Single,4502,7439,3,No,15,High,3,0,17,2,2,13,7,6,7
1022,45,0,Non-Travel,1238,Research & Development,1,Below College,Life Sciences,3,Male,74,Medium,3,Healthcare Representative,High,Married,10748,3395,3,No,23,Very High,4,1,25,3,2,23,15,14,4
1023,26,0,0,390,Research & Development,17,Masters,Medical,4,Male,62,Low,1,Laboratory Technician,High,Married,2305,6217,1,No,15,High,3,3,3,3,4,3,2,0,2
1024,45,0,0,1005,Research & Development,28,College,Technical Degree,4,Female,48,Medium,4,Research Director,Medium,Single,16704,17119,1,No,11,High,3,0,21,2,3,21,6,8,6
1025,32,0,1,585,Research & Development,10,Bachelors,Life Sciences,1,Male,56,High,1,Research Scientist,High,Married,3433,17360,6,No,13,High,1,1,10,3,2,5,2,1,3
1026,31,0,0,741,Research & Development,2,Masters,Life Sciences,2,Male,69,High,1,Laboratory Technician,High,Married,3477,18103,1,No,14,High,4,1,6,2,4,5,2,0,3
1027,41,0,Non-Travel,552,Human Resources,4,Bachelors,Human Resources,3,Male,60,Low,2,Human Resources,Medium,Married,6430,20794,6,No,19,High,2,1,10,4,3,3,2,1,2
1028,40,0,0,369,Research & Development,8,College,Life Sciences,2,Female,92,High,2,Manufacturing Director,Low,Married,6516,5041,2,Yes,16,High,2,1,18,3,3,1,0,0,0
1029,24,0,0,506,Research & Development,29,Below College,Medical,2,Male,91,High,1,Laboratory Technician,Low,Divorced,3907,3622,1,No,13,High,2,3,6,2,4,6,2,1,2
1030,46,0,0,717,Research & Development,13,Masters,Life Sciences,3,Male,34,High,2,Healthcare Representative,Medium,Single,5562,9697,6,No,14,High,4,0,19,3,3,10,7,0,9
1031,35,0,0,1370,Research & Development,27,Masters,Life Sciences,4,Male,49,High,2,Manufacturing Director,High,Married,6883,5151,2,No,16,High,2,1,17,3,3,7,7,0,7
1032,30,0,0,793,Research & Development,16,Below College,Life Sciences,2,Male,33,High,1,Research Scientist,Very High,Married,2862,3811,1,No,12,High,2,1,10,2,2,10,0,0,8
1033,47,0,Non-Travel,543,Sales,2,Masters,Marketing,3,Male,87,High,2,Sales Executive,Medium,Married,4978,3536,7,No,11,High,4,1,4,3,1,1,0,0,0
1034,46,0,0,1277,Sales,2,Bachelors,Life Sciences,3,Male,74,High,3,Sales Executive,Very High,Divorced,10368,5596,4,Yes,12,High,2,1,13,5,2,10,6,0,3
1035,23,0,0,160,Research & Development,4,Below College,Medical,3,Female,51,High,1,Laboratory Technician,Medium,Single,3295,12862,1,No,13,High,3,0,3,3,1,3,2,1,2
1036,31,0,1,163,Research & Development,24,Below College,Technical Degree,4,Female,30,High,2,Manufacturing Director,Very High,Single,5238,6670,2,No,20,Very High,4,0,9,3,2,5,4,1,4
1037,39,0,Non-Travel,792,Research & Development,1,Bachelors,Life Sciences,4,Male,77,High,2,Laboratory Technician,Very High,Married,6472,8989,1,Yes,15,High,4,1,9,2,3,9,8,5,8
1038,32,0,0,371,Sales,19,Bachelors,Life Sciences,4,Male,80,Low,3,Sales Executive,High,Married,9610,3840,3,No,13,High,3,1,10,2,1,4,3,0,2
1039,40,0,0,611,Sales,7,Masters,Medical,2,Male,88,High,5,Manager,Medium,Single,19833,4349,1,No,14,High,2,0,21,3,2,21,8,12,8
1040,45,0,0,176,Human Resources,4,Bachelors,Life Sciences,3,Female,56,Low,3,Human Resources,High,Married,9756,6595,4,No,21,Very High,3,2,9,2,4,5,0,0,3
1041,30,0,1,1312,Research & Development,2,Masters,Technical Degree,4,Female,78,Medium,1,Research Scientist,Low,Single,4968,26427,0,No,16,High,4,0,10,2,3,9,7,0,7
1042,24,0,1,897,Human Resources,10,Bachelors,Medical,1,Male,59,High,1,Human Resources,Very High,Married,2145,2097,0,No,14,High,4,1,3,2,3,2,2,2,1
1043,31,0,0,1003,Sales,5,Bachelors,Technical Degree,1,Male,51,High,2,Sales Executive,High,Married,8346,20943,1,No,19,High,3,1,6,3,3,5,2,0,2
1044,27,0,0,1054,Research & Development,8,Bachelors,Medical,3,Female,67,High,1,Research Scientist,Very High,Single,3445,6152,1,No,11,High,3,0,6,5,2,6,2,1,4
1045,29,0,1,461,Research & Development,1,Bachelors,Life Sciences,4,Male,70,Very High,2,Healthcare Representative,High,Single,6294,23060,8,Yes,12,High,4,0,10,5,4,3,2,0,2
1046,30,0,0,979,Sales,15,College,Marketing,3,Male,94,Medium,3,Sales Executive,Low,Divorced,7140,3088,2,No,11,High,1,1,12,2,3,7,7,1,7
1047,34,0,0,181,Research & Development,2,Masters,Medical,4,Male,97,Very High,1,Research Scientist,Very High,Married,2932,5586,0,Yes,14,High,1,3,6,3,3,5,0,1,2
1048,33,0,Non-Travel,1283,Sales,2,Bachelors,Marketing,4,Female,62,High,2,Sales Executive,Medium,Single,5147,10697,8,No,15,High,4,0,13,2,2,11,7,1,7
1049,49,0,0,1313,Sales,11,Masters,Marketing,4,Female,80,High,2,Sales Executive,Very High,Single,4507,8191,3,No,12,High,3,0,8,1,4,5,1,0,4
1050,38,0,1,594,Research & Development,2,College,Medical,3,Female,75,Medium,1,Laboratory Technician,Medium,Married,2468,15963,4,No,14,High,2,1,9,4,2,6,1,0,5
1051,29,0,0,590,Research & Development,4,Bachelors,Technical Degree,4,Female,91,Medium,1,Research Scientist,Low,Divorced,2109,10007,1,No,13,High,3,1,1,2,3,1,0,0,0
1052,30,0,0,305,Research & Development,16,Bachelors,Life Sciences,3,Male,58,Very High,2,Healthcare Representative,High,Married,5294,9128,3,No,16,High,3,1,10,3,3,7,0,1,7
1053,32,0,Non-Travel,953,Research & Development,5,Masters,Technical Degree,2,Male,65,High,1,Research Scientist,Medium,Single,2718,17674,2,No,14,High,2,0,12,3,3,7,7,0,7
1054,38,0,0,833,Research & Development,18,Bachelors,Medical,2,Male,60,Low,2,Healthcare Representative,Very High,Married,5811,24539,3,Yes,16,High,3,1,15,2,3,1,0,1,0
1055,42,0,0,855,Research & Development,12,Bachelors,Medical,2,Male,57,High,1,Laboratory Technician,Medium,Divorced,2766,8952,8,No,22,Very High,2,3,7,6,2,5,3,0,4
1056,55,0,0,478,Research & Development,2,Bachelors,Medical,3,Male,60,Medium,5,Research Director,Low,Married,19038,19805,8,No,12,High,2,3,34,2,3,1,0,0,0
1057,33,0,Non-Travel,775,Research & Development,4,Bachelors,Technical Degree,4,Male,90,High,2,Research Scientist,Medium,Divorced,3055,6194,5,No,15,High,4,2,11,2,2,9,8,1,7
1058,41,0,0,548,Research & Development,9,Masters,Life Sciences,3,Male,94,High,1,Laboratory Technician,Low,Divorced,2289,20520,1,No,20,Very High,2,2,5,2,3,5,3,0,4
1059,34,0,Non-Travel,1375,Sales,10,Bachelors,Life Sciences,4,Male,87,High,2,Sales Executive,High,Divorced,4001,12313,1,Yes,14,High,3,1,15,3,3,15,14,0,7
1060,53,0,Non-Travel,661,Research & Development,1,Masters,Medical,1,Female,60,Medium,4,Manufacturing Director,High,Married,12965,22308,4,Yes,20,Very High,4,3,27,2,2,3,2,0,2
1061,43,0,0,244,Human Resources,2,Bachelors,Life Sciences,2,Male,97,High,1,Human Resources,Very High,Single,3539,5033,0,No,13,High,2,0,10,5,3,9,7,1,8
1062,34,0,0,511,Sales,3,College,Life Sciences,4,Female,32,Low,2,Sales Executive,Very High,Single,6029,25353,5,No,12,High,1,0,6,3,3,2,2,2,2
1063,38,0,0,1153,Research & Development,6,College,Other,4,Female,40,Medium,1,Laboratory Technician,High,Married,3702,16376,1,No,11,High,2,1,5,3,3,5,4,0,4
1064,31,0,0,196,Sales,29,Masters,Marketing,1,Female,91,Medium,2,Sales Executive,Very High,Married,5468,13402,1,No,14,High,1,2,13,3,3,12,7,5,7
1065,51,0,0,942,Research & Development,3,Bachelors,Technical Degree,1,Female,53,High,3,Manager,High,Married,13116,22984,2,No,11,High,4,0,15,2,3,2,2,2,2
1066,37,0,0,589,Sales,9,College,Marketing,2,Male,46,Medium,2,Sales Executive,Medium,Married,4189,8800,1,No,14,High,1,2,5,2,3,5,2,0,3
1067,46,0,0,734,Research & Development,2,Masters,Medical,3,Male,46,High,5,Research Director,Very High,Divorced,19328,14218,7,Yes,17,High,3,1,24,3,3,2,1,2,2
1068,36,0,0,1383,Research & Development,10,Bachelors,Life Sciences,4,Male,90,High,3,Healthcare Representative,Low,Married,8321,25949,7,Yes,13,High,4,1,15,1,3,12,8,5,7
1069,37,0,0,1239,Human Resources,8,College,Other,3,Male,89,High,2,Human Resources,Medium,Divorced,4071,12832,2,No,13,High,3,0,19,4,2,10,0,4,7
1070,33,0,0,867,Research & Development,8,Masters,Life Sciences,4,Male,90,Very High,1,Research Scientist,Low,Married,3143,6076,6,No,19,High,2,1,14,1,3,10,8,7,6
1071,28,0,0,1181,Research & Development,1,Bachelors,Life Sciences,3,Male,82,High,1,Research Scientist,Very High,Married,2044,5531,1,No,11,High,3,1,5,6,4,5,3,0,3
1072,39,0,0,1253,Research & Development,10,Below College,Medical,3,Male,65,High,3,Research Director,High,Single,13464,7914,7,No,21,Very High,3,0,9,3,3,4,3,2,2
1073,46,0,Non-Travel,849,Sales,26,College,Life Sciences,2,Male,98,Medium,2,Sales Executive,Medium,Single,7991,25166,8,No,15,High,3,0,6,3,3,2,2,2,2
1074,40,0,0,616,Research & Development,2,College,Life Sciences,3,Female,99,High,1,Laboratory Technician,Low,Married,3377,25605,4,No,17,High,4,1,7,5,2,4,3,0,2
1075,42,0,0,1128,Research & Development,13,Bachelors,Medical,2,Male,95,Very High,2,Healthcare Representative,Low,Married,5538,5696,5,No,18,High,3,2,10,2,2,0,0,0,0
1076,35,0,Non-Travel,1180,Research & Development,2,College,Medical,2,Male,90,High,2,Manufacturing Director,Very High,Divorced,5762,24442,2,No,14,High,3,1,15,6,3,7,7,1,7
1077,38,0,Non-Travel,1336,Human Resources,2,Bachelors,Human Resources,1,Male,100,High,1,Human Resources,Medium,Divorced,2592,7129,5,No,13,High,4,3,13,3,3,11,10,3,8
1078,39,0,1,766,Sales,20,Bachelors,Life Sciences,3,Male,83,High,2,Sales Executive,Very High,Divorced,4127,19188,2,No,18,High,4,1,7,6,3,2,1,2,2
1079,43,0,Non-Travel,343,Research & Development,9,Bachelors,Life Sciences,1,Male,52,High,1,Research Scientist,High,Single,2438,24978,4,No,13,High,3,0,7,2,2,3,2,1,2
1080,41,0,0,447,Research & Development,5,Bachelors,Life Sciences,2,Male,85,Very High,2,Healthcare Representative,Medium,Single,6870,15530,3,No,12,High,1,0,11,3,1,3,2,1,2
1081,41,0,0,796,Sales,4,Below College,Marketing,3,Female,81,High,3,Sales Executive,High,Divorced,10447,26458,0,Yes,13,High,4,1,23,3,4,22,14,13,5
1082,30,0,0,1092,Research & Development,10,Bachelors,Medical,1,Female,64,High,3,Manufacturing Director,High,Single,9667,2739,9,No,14,High,2,0,9,3,3,7,7,0,2
1083,40,0,0,1194,Research & Development,1,Bachelors,Life Sciences,3,Female,52,High,2,Healthcare Representative,Very High,Divorced,6513,9060,4,No,17,High,4,1,12,3,3,5,3,0,3
1084,34,0,0,810,Sales,8,College,Technical Degree,2,Male,92,Very High,2,Sales Executive,High,Married,6799,22128,1,No,21,Very High,3,2,10,5,3,10,8,4,8
1085,58,0,Non-Travel,350,Sales,2,Bachelors,Medical,2,Male,52,High,4,Manager,Medium,Divorced,16291,22577,4,No,22,Very High,4,1,37,0,2,16,9,14,14
1086,35,0,0,185,Research & Development,23,Masters,Medical,2,Male,91,Low,1,Laboratory Technician,High,Married,2705,9696,0,No,16,High,2,1,6,2,4,5,4,0,3
1087,47,0,0,1001,Research & Development,4,Bachelors,Life Sciences,3,Female,92,Medium,3,Manufacturing Director,Medium,Divorced,10333,19271,8,Yes,12,High,3,1,28,4,3,22,11,14,10
